CONTRACT_ID;ENTITY_NAME;DEPARTMENT;MUNICIPALITY_TYPE;PROCESS_TYPE;CONTRACT_OBJECT;OBJETC_DETAIL;ESTIMATED_COST_ORIG;CONTRACT_VALUE_ORIG;ADDITIONAL_COST_ORIG;FINAL_COST_ORIG;YEAR;CONTRACT_DATE;START_DATE;ORIGINAL_DEADLINE;END_DATE;ID_ADJUDICACION;URLPROCESO;NIT_ENTIDAD;ID_CONTRATISTA;DPTO_MUN_CONTRATISTA;MUNICIPALITY;NOM_CONTRATISTA;ESTIMATED_COST_NORM;CONTRACT_VALUE_NORM;ADDITIONAL_COST_NORM;FINAL_COST_NORM;ADDITIONAL_TIME;FINAL_DEADLINE;PROJECT_INTENSITY_NORM;PROJECT_INTENSITY_ORIG;AWARD_GROWTH_NORM;AWARD_GROWTH_ORIG;COST_DEVIATION_ORIG;COST_DEVIATION_NORM;TIME_DEVIATION;OWNER;REGION;GROUP
16-1-166160-5832068;CORDOBA - ALCALDIA MUNICIPIO DE AYAPEL;CÓRDOBA;TYPE_6;LICITACIÓN PÚBLICA;TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS;REHABILITACION Y MEJORAMIENTO DE VIAS CUATRO BOCAS - CORREGIMIENTO DE PUEBLO NUEVO EN EL MUNICIPIO DE CORDOBA;3799452100,0;3789051257,0;1659811728,0;5448862985,0;2017;2017-01-25;2017-03-17;300;2018-02-17;5832068;{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-1-166160'};No Definido;901045317;Córdoba;Ayapel;CONSORCIO INFRAVIAL AYAPEL;5150,2840520145255;5136,18536240862;2249,9301602104874;7386,115522619108;30;330;17,120617874695398;12630170,856666667;-0,0027374586456820893;-0,002737458645682097;0,4380547043098499;0,43805470430985005;0,1;MUNICIPALITY;CARIBE;Vias secundarias hasta 2020
14-1-112904-4049065;CAQUETA - ALCALDIA MUNICIPIO DE CARTAGENA DEL CHAIRA;CAQUETÁ;TYPE_6;LICITACIÓN PÚBLICA;TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS;"MEJORAMIENTO; MANTENIMIENTO Y CONSERVACION DE LA VIA Y; VERGEL ¿ TEUSAQUILLO EN EL MUNICIPIO DE CARTAGENA DEL CHAIRA; DEPARTAMENTO DEL CAQUETA";450000000,0;450000000,0;0,0;450000000,0;2014;2014-04-10;2014-06-17;120;2014-10-17;4049065;{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-112904'};800095754;9005314916;Caquetá;Cartagena del Chairá;INCICAQ ASA;730,5194805194806;730,5194805194806;0,0;730,5194805194806;0;120;6,087662337662338;3750000,0;0,0;0,0;0,0;0,0;0,0;MUNICIPALITY;AMAZONIA;Vias secundarias hasta 2020
13-1-109232-3311510;NORTE DE SANTANDER - ALCALDIA MUNICIPIO DE TEORAMA;NORTE DE SANTANDER;TYPE_6;LICITACIÓN PÚBLICA;TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS;"MANTENIMIENTO; MEJORAMIENTO Y CONSERVACION DE LA VIA MIRACOTES ¿ JABONERA  MUNICIPIO DE TEORAMA DEPARTAMENTO NORTE DE SANTANDER";900000000,0;899725891,0;0,0;899725891,0;2014;2014-02-05;2014-05-20;120;2014-10-20;3311510;{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-109232'};800019709-9;13376982 de Convencin;Norte De Santander;Teorama;OMAR ANTONIO ANTELIZ SANCHEZ;1461,0389610389611;1460,5939788961039;0,0;1460,5939788961039;30;150;12,171616490800865;7497715,758333334;-0,00030456555555564285;-0,0003045655555555556;0,0;0,0;0,25;MUNICIPALITY;ANDINA;Vias secundarias hasta 2020
15-1-152541-4267367;TOLIMA - ALCALDIA MUNICIPIO DE PURIFICACION;TOLIMA;TYPE_6;LICITACIÓN PÚBLICA;TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS;MEJORAMIENTO DE LA VIA ANILES - SAN ROQUE DEL MUNICIPIO DE PURIFICACION TOLIMA;439369683,0;439098141,0;19550205,0;458648346,0;2015;2015-12-30;2016-02-20;90;2016-06-20;4267367;{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-1-152541'};891500721-0;8090092731;Tolima;Purificación;MULTISERVICIOS LOZANO LEAL LTDA;681,8804733452316;681,4590533095368;30,340971521688523;711,8000248312253;30;120;7,5717672589948535;4878868,233333333;-0,0006180262555802423;-0,0006180262555803151;0,044523543086464584;0,04452354308646457;0,3333333333333333;MUNICIPALITY;ANDINA;Vias secundarias hasta 2020
14-1-116477-2556710;BOYACA - ALCALDIA MUNICIPIO DE SOATA;BOYACÁ;TYPE_6;LICITACIÓN PÚBLICA;TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS;"MEJORAMIENTO; MANTENIMIENTO Y CONSERVACION DE LA VIA SOATA-LACURIA-LAGUNAPUENTE PINZON; MUNICIPIO DE SOATA DEPARTAMENTO DE BOYACA";900000000,0;899398771,0;0,0;899398771,0;2014;2014-06-12;2014-07-01;150;2014-12-01;2556710;{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-116477'};891855016-1;9007445102;Boyacá;Soatá;UNION TEMPORAL PUENTE PINZON;1461,0389610389611;1460,0629399350648;0,0;1460,0629399350648;29;179;9,733752932900432;5995991,806666667;-0,0006680322222223569;-0,0006680322222222222;0,0;0,0;0,19333333333333333;MUNICIPALITY;ANDINA;Vias secundarias hasta 2020
15-1-140707-3922615;CASANARE - ALCALDIA MUNICIPIO DE OROCUE;CASANARE;TYPE_6;LICITACIÓN PÚBLICA;TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS;"CONSTRUCCION DE LA PAVIMENTACION EN LOS TRAMOS VIALES NUEVOS EN LA ZONA URBANA DEL MUNICIPIO DE OROCUE; DEPARTAMENTO DE CASANARE";10856348749,0;10856348749,0;0,0;10856348749,0;2015;2015-07-30;2015-07-30;180;2016-02-29;3922615;{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-1-140707'};800102896-2;900872864;Casanare;Orocué;UNION TEMPORAL VIAS OROCUE;16848,527584387368;16848,527584387368;0,0;16848,527584387368;30;210;93,60293102437427;60313048,60555556;0,0;0,0;0,0;0,0;0,16666666666666666;MUNICIPALITY;ORINOQUIA;Vias secundarias hasta 2020
19-21-14636-9607065;BOYACA - ALCALDIA MUNICIPIO DE BOAVITA;BOYACÁ;TYPE_5;LICITACIÓN OBRA PÚBLICA;TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS;"MEJORAMIENTO DE LA VIA URBANA DEL TRAMO BY12 UBICADA EN LA CARRERA 8 ENTRE CALLES 6 Y 7; SALIDA A SOATA EN EL MUNICIPIO DE BOAVITA DEPARTAMENTO DE BOYACA";310612482,0;297605695,0;56339873,0;353945568,0;2019;2019-12-05;2019-12-26;120;2020-04-26;9607065;{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-14636'};891856294;901344687;Boyacá;Boavita;CONSORCIO GL BOAVITA;375,0832999241652;359,3768203971424;68,03379357481319;427,4106139719556;15;135;2,9948068366428533;2480047,4583333335;-0,04187464365968399;-0,04187464365968396;0,18931046665622445;0,18931046665622453;0,125;MUNICIPALITY;ANDINA;Vias secundarias hasta 2020
15-1-139801-3813169;TOLIMA - ALCALDIA MUNICIPIO DE MELGAR;TOLIMA;TYPE_5;LICITACIÓN PÚBLICA;TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS;REHABILITACION VIA SECTOR LA LAGUNA II ETAPA DEL MUNICIPIO DE MELGAR;364485981,0;364485857,0;0,0;364485857,0;2015;2015-07-16;2015-07-29;120;2015-11-29;3813169;{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-1-139801'};890701933;93362251;Tolima;Melgar;MARIO GABRIEL JIMENEZ MARTINEZ;565,6645937766742;565,6644013346784;0,0;565,6644013346784;0;120;4,71387001112232;3037382,1416666666;-3,4020512858911164e-07;-3,402051284929941e-07;0,0;0,0;0,0;MUNICIPALITY;ANDINA;Vias secundarias hasta 2020
14-1-121967-2795728;ANTIOQUIA - FONDO DE VALORIZACION DEL MUNICIPIO DE MEDELLIN - FONVAL;ANTIOQUIA;OTHER;LICITACIÓN PÚBLICA;TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS;"CONSTRUCCION DE LA APERTURA VIA LINARES; (CARRERA 27 - URBANIZACION MONTES CLAROS) A LA CALLE 7 Y OBRAS COMPLEMENTARIAS ¿ PUENTE SOBRE LA QUEBRADA EL CHAMBUL.";1556903492,0;1491343443,0;301094559,0;1792438002,0;2014;2014-09-08;2014-09-29;120;2015-03-29;2795728;{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-121967'};900158929;9007660826;Antioquia;Medellín;CONSORCIO CONYVIAS LINARES;2527,4407337662337;2421,012082792208;488,7898685064935;2909,801951298701;60;180;20,175100689935064;12427862,025;-0,04210925682733324;-0,04210925682733326;0,20189484884468695;0,20189484884468686;0,5;DEPARTMENT_GOVERNMENT;ANDINA;Vias secundarias hasta 2020
14-1-125582-2885269;CUNDINAMARCA - ALCALDIA MUNICIPIO DE SIMIJACA;CUNDINAMARCA;TYPE_6;LICITACIÓN PÚBLICA;TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS;"MANTENIMIENTO; MEJORAMIENTO Y PAVIMENTACION VIAS URBANAS DEL MUNICIPIO DE SIMIJACA DEPARTAMENTO DE CUNDINAMARCA";234000000,0;233925805,0;0,0;233925805,0;2014;2014-10-28;2014-11-10;60;2015-01-10;2885269;{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-125582'};890208807-0;7307388;Cundinamarca;Simijaca;RICARDO CASTIBLANCO BONILLA;379,87012987012986;379,74968344155843;0,0;379,74968344155843;0;60;6,329161390692641;3898763,4166666665;-0,00031707264957264443;-0,0003170726495726496;0,0;0,0;0,0;MUNICIPALITY;ANDINA;Vias secundarias hasta 2020
15-1-139869-3847921;BOYACA - ALCALDIA MUNICIPIO DE CHIQUINQUIRA;BOYACÁ;TYPE_6;LICITACIÓN PÚBLICA;TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS;MANTENIMIENTO Y REPARCHEO DE VIAS DEL PERIMETRO URBANO Y SUBURBANO DEL MUNICIPIO DE CHIQUINQUIRA;360000000,0;359948173,0;179897140,0;539845313,0;2015;2015-07-22;2015-07-24;90;2015-10-22;3847921;{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-1-139869'};890208098-5;9008713274;Boyacá;Chiquinquirá;CONSORCIO CHIQUINQUIRA;558,7025684798634;558,6221354853728;279,1916505005044;837,8137859858772;0;90;6,206912616504143;3999424,144444444;-0,00014396388888892676;-0,0001439638888888889;0,4997862289469101;0,49978622894691005;0,0;MUNICIPALITY;ANDINA;Vias secundarias hasta 2020
15-1-141567-4282736;MAGDALENA - ALCALDIA MUNICIPIO DE PLATO;MAGDALENA;TYPE_6;LICITACIÓN PÚBLICA;TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS;"MANTENIMIENTO; MEJORAMIENTO Y CONSERVACION DE LA VIA PUERTO COLOMBIA ¿ DISCIPLINA MUNICIPIO DE PLATO; DEPARTAMENTO DEL MAGDALENA";1350000000,0;1321271161,0;0,0;1321271161,0;2015;2015-08-12;2015-09-07;120;2016-01-07;4282736;{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-1-141567'};891780051;72244778;Magdalena;Plato;CONSORCIO VIAS DEL MAGDALENA CV;2095,134631799488;2050,54886474742;0,0;2050,54886474742;0;120;17,0879072062285;11010593,008333333;-0,021280621481481563;-0,021280621481481483;0,0;0,0;0,0;MUNICIPALITY;CARIBE;Vias secundarias hasta 2020
15-1-138006-3757349;ANTIOQUIA - ALCALDIA MUNICIPIO DE YONDO;ANTIOQUIA;TYPE_6;LICITACIÓN PÚBLICA;TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS;"CONTRATO DE OBRA PUBLICA PARA LA REHABILITACION DE LAS VIAS URBANAS DEL BARRIO JOSE DOMINGO OLIVEROS MEDIANTE PAVIMENTO FLEXIBLE EN YONDO; ANTIOQUIA; OCCIDENTE";832747158,0;832508074,0;0,0;832508074,0;2015;2015-05-26;2015-06-26;120;2015-10-26;3757349;{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-1-138006'};890984030-2;9008550471;Antioquia;Yondó;CONSORCIO FK;1292,383266858074;1292,012220066734;0,0;1292,012220066734;0;120;10,766768500556116;6937567,283333333;-0,00028710275106084076;-0,0002871027510609649;0,0;0,0;0,0;MUNICIPALITY;ANDINA;Vias secundarias hasta 2020
14-1-113759-2455758;VALLE DEL CAUCA - ALCALDIA MUNICIPIO DE YUMBO;VALLE DEL CAUCA;TYPE_1;LICITACIÓN PÚBLICA;TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS;MEJORAMIENTO Y MANTENIMIENTO Y CONSERVACION DE LA VIA YUMBILLO EN EL MUNICIPIO DE YUMBO DEPARTAMENTO DEL VALLE DEL CAUCA;450000000,0;450000000,0;0,0;450000000,0;2014;2014-04-29;2014-05-05;120;2014-09-05;2455758;{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-113759'};890399025;9002274906;Valle del Cauca;Yumbo;GEOMETRIA INVERSIONES Y CONSTRUCCIONES LTDA;730,5194805194806;730,5194805194806;0,0;730,5194805194806;0;120;6,087662337662338;3750000,0;0,0;0,0;0,0;0,0;0,0;MUNICIPALITY;PACIFICA;Vias secundarias hasta 2020
19-21-9632-8653946;ANTIOQUIA - ALCALDIA MUNICIPIO DE YALI;ANTIOQUIA;TYPE_6;LICITACIÓN OBRA PÚBLICA;TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS;"MEJORAMIENTO Y REHABILITACION DE VIAS URBANAS EN 5 MUNICIPIOS DEL NORDESTE; ANTIOQUIA";8752155486,0;8745413649,0;0,0;8745413649,0;2019;2019-05-31;2019-06-19;240;2020-03-19;8653946;{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-9632'};800097180-6;900492600;Antioquia;Yalí;KALIZA ARQUITECTOS SAS;10568,755447304484;10560,614272638133;0,0;10560,614272638133;30;270;44,002559469325554;36439223,5375;-0,0007703058990192719;-0,0007703058990193082;0,0;0,0;0,125;MUNICIPALITY;ANDINA;Vias secundarias hasta 2020
17-1-169835-6469397;CALDAS - GOBERNACION;CALDAS;OTHER;LICITACIÓN PÚBLICA;TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS;"MEJORAMIENTO MEDIANTE LA CONSTRUCCION DE HUELLAS EN CONCRETO; RED VIAL DEPARTAMENTO DE CALDAS";3189707705,0;42653678,0;0,0;42653678,0;2017;2017-06-23;2017-09-18;60;2017-11-18;6469397;{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-1-169835'};890801052;810003291;Caldas;Manizales;SOLINGE SAS SOLUCIONES DE INGENIERIA;4323,755186609499;57,818483239507835;0,0;57,818483239507835;0;60;0,9636413873251306;710894,6333333333;-0,9866277157831299;-0,98662771578313;0,0;0,0;0,0;DEPARTMENT_GOVERNMENT;ANDINA;Vias secundarias hasta 2020
14-1-125012-3023104;SANTANDER - ALCALDIA MUNICIPIO DE SAN GIL;SANTANDER;TYPE_5;LICITACIÓN PÚBLICA;TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS;MANTENIMIENTO Y CONSTRUCCION VIAS URBANAS DEL MUNICIPIO DE SAN GIL;1626019914,0;1623332420,0;0,0;1623332420,0;2014;2014-12-12;2014-12-16;210;2015-07-16;3023104;{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-125012'};800022791-4;13715906;Santander;San Gil;JOHANY ALBERTO RAMIREZ OTERO;2639,6427175324675;2635,2799025974027;0,0;2635,2799025974027;0;210;12,54895191713049;7730154,380952381;-0,0016528050959650751;-0,0016528050959651408;0,0;0,0;0,0;MUNICIPALITY;ANDINA;Vias secundarias hasta 2020
19-21-9711-8619021;BOYACA - ALCALDIA MUNICIPIO DE TOCA;BOYACÁ;TYPE_6;LICITACIÓN OBRA PÚBLICA;TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS;"MEJORAMIENTO DE VIAS URBANAS MEDIANTE LA PAVIMENTACION EN CONCRETO RIGIDO; INCLUIDOS OBRAS COMPLEMENTARIAS EN LA CARRERA 8 ENTRE CALLES 6; 7 Y 8; EN EL MUNICIPIO DE TOCA-BOYACA";468872947,0;468523977,0;0,0;468523977,0;2019;2019-05-18;2020-05-05;120;2020-09-05;8619021;{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-9711'};890980781-7;901085939;Boyacá;Toca;CONSTRUCOL SOSTENIBLE SAS;566,1923534867096;565,770951171092;0,0;565,770951171092;0;120;4,714757926425766;3904366,475;-0,0007442741199569649;-0,0007442741199568505;0,0;0,0;0,0;MUNICIPALITY;ANDINA;Vias secundarias hasta 2020
15-1-140467-3830471;CAUCA - GOBERNACION;CAUCA;OTHER;LICITACIÓN PÚBLICA;TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS;"MEJORAMIENTO Y PAVIMENTACION DE LA VIA 26CC01-1 SUAREZ-ASNAZU-TIMBA EN EL TRAMO COMPRENDIDO ENTRE EL PR PR5+330 Y EL PR 9+582;8";5389170482,0;5330266850,0;0,0;5330266850,0;2015;2015-08-13;2015-08-14;120;2015-12-14;3830471;{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-1-140467'};No Definido;9008769814;Cauca;Popayán;CONSORCIO INGEVIAL;8363,731639636844;8272,316054939085;0,0;8272,316054939085;0;120;68,93596712449238;44418890,416666664;-0,010929999746109559;-0,010929999746109349;0,0;0,0;0,0;DEPARTMENT_GOVERNMENT;PACIFICA;Vias secundarias hasta 2020
17-1-176096-6447007;RISARALDA - INSTITUTO DE DESARROLLO MUNICIPAL DE DOSQUEBRADAS;RISARALDA;TYPE_1;LICITACIÓN PÚBLICA;TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS;"CONSTRUCCION DE OBRAS DE MANEJO DE AGUA LLUVIAS Y PAVIMENTO DEL BARRIO PANORAMA COUNTRY II; DE CONFORMIDAD CON LA SENTENCIA EMITIDA POR EL JUZGADO ADMINISTRATIVO DE DESCONGESTION MIXTO DEL CIRCUITO DE PEREIRA; LUEGO DE LA ACCION POPULAR PRESENTADA POR JUAN CARLOS BERNAL";376322776,0;417282411,0;0,0;417282411,0;2017;2017-09-15;2017-09-21;100;2018-02-13;6447007;{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-1-176096'};No Definido;8160000293;Risaralda;Pereira;AGUASANITARIAS SAS;510,1180750884147;565,6402265367343;0,0;565,6402265367343;45;145;5,656402265367343;4172824,11;0,10884176460262932;0,10884176460262932;0,0;0,0;0,45;MUNICIPALITY;ANDINA;Vias secundarias hasta 2020
15-1-142614-4261512;ANTIOQUIA - ALCALDIA MUNICIPIO DE LA UNION;ANTIOQUIA;TYPE_5;LICITACIÓN PÚBLICA;TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS;"PAVIMENTACION DE VIAS URBANAS EN LA CALLE CATORCE (14) ENTRE LA CARRERA OCHO (8) Y PUENTE QUEBRADA PIEDRAS; CALLE TRECE A (13A) ENTRE CARRERA OCHO (8) Y PUENTE QUEBRADA PIEDRAS Y CARRERA 7 DE LA UNION ANTIOQUIA.";513229386,0;513229386,0;0,0;513229386,0;2015;2015-09-04;2015-09-15;90;2015-12-15;4261512;{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-1-142614'};800050331-9;71799803;Antioquia;La Unión;JORGE ALEJANDRO GONZALEZ SANCHEZ;796,5071560487313;796,5071560487313;0,0;796,5071560487313;0;90;8,85007951165257;5702548,733333333;0,0;0,0;0,0;0,0;0,0;MUNICIPALITY;ANDINA;Vias secundarias hasta 2020
17-1-183673-6876257;SANTANDER - ALCALDIA MUNICIPIO DE FLORIDABLANCA;SANTANDER;TYPE_2;LICITACIÓN PÚBLICA;TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS;"MANTENIMIENTO DE VIAS EN EL BARRIO LA CUMBRE; DEL MUNICIPIO DE FLORIDABLANCA. (CALLE 33 ENTRE CARRERAS 5E Y 7E; CALLE 34 ENTRE CARRERAS 7E Y 6E; CALLE 36 ENTRE CARRERAS 7E Y 8E; CARRERA 7E ENTRE CALLES 34 Y 36)";1223310687,0;1222600417,0;0,0;1222600417,0;2017;2017-12-28;2018-01-17;90;2018-04-17;6876257;{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-1-183673'};890205176;829000107;Santander;Floridablanca;CONYSER LTDA;1658,238439672666;1657,2756449966587;0,0;1657,2756449966587;0;90;18,414173833296207;13584449,077777777;-0,0005806129281367165;-0,0005806129281367097;0,0;0,0;0,0;MUNICIPALITY;ANDINA;Vias secundarias hasta 2020
14-1-118977-2585844;BOYACA - ALCALDIA MUNICIPIO DE BOYACA;BOYACÁ;TYPE_6;LICITACIÓN PÚBLICA;TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS;"MEJORAMIENTO; MANTENIMIENTO Y CONSERVACION DE LA VIA 2 HACIA EL PUENTE DE BOYACA DEL MUNICIPIO DE BOYACA; DEPARTAMENTO DE BOYACA.";450000000,0;450000000,0;0,0;450000000,0;2014;2014-07-07;2014-07-09;150;2014-12-09;2585844;{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-118977'};800023383;7161855;Boyacá;Boyacá;OMAR ORTIZ ORTIZ;730,5194805194806;730,5194805194806;0,0;730,5194805194806;0;150;4,870129870129871;3000000,0;0,0;0,0;0,0;0,0;0,0;MUNICIPALITY;ANDINA;Vias secundarias hasta 2020
18-1-191044-7533304;CASANARE - ALCALDIA MUNICIPIO DE TAURAMENA;CASANARE;TYPE_5;LICITACIÓN PÚBLICA;TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS;"CONSTRUCCION DE PAVIMENTO DEL INTERCONECTOR VIAL ENTRE LA CALLE 17 DESDE LA CARRERA 4; LA DIAGONAL 8ª Y LA VIA DE ACCESO AL CASCO URBANO SECTOR MATADERO MUNICIPAL DEL MUNICIPIO DE TAURAMENA; DEPARTAMENTO DE CASANARE";4187455092,0;4187426267,0;0,0;4187426267,0;2018;2018-07-30;2018-07-30;300;2019-05-30;7533304;{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-1-191044'};800012873;901198652;Casanare;Tauramena;CONSORCIO VAS TAURAMENA;5359,997404133418;5359,9605077556;0,0;5359,9605077556;0;300;17,866535025852;13958087,556666667;-6,883655911813133e-06;-6,883655911933061e-06;0,0;0,0;0,0;MUNICIPALITY;ORINOQUIA;Vias secundarias hasta 2020
15-1-146040-4038791;INSTITUTO NACIONAL DE VIAS (INVIAS);BOGOTÁ D.C.;OTHER;LICITACIÓN PÚBLICA;TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS;MEJORAMIENTO MEDIANTE LA CONSTRUCCION PASO NACIONAL POR MONTENEGRO EN EL DEPARTAMENTO DE QUINDIO PARA EL PROGRAMA ¿VIAS PARA LA EQUIDAD;31600000000,0;30933112654,0;9000000000,0;39933112654,0;2015;2015-11-12;2016-02-08;930;2019-11-08;4038791;{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-1-146040'};800215807;9009049578;Bogotá D.C.;Bogotá D.C.;CONSORCIO ALC MONTENEGRO 067;49041,66989989912;48006,69303018546;13967,564211996585;61974,257242182044;420;1350;51,620100032457486;33261411,45591398;-0,021104029936708773;-0,02110402993670886;0,2909503515106553;0,2909503515106553;0,45161290322580644;OTHER;ANDINA;Vias secundarias hasta 2020
14-1-110769-2493796;HUILA - ALCALDIA MUNICIPIO DE YAGUARA;HUILA;TYPE_6;LICITACIÓN PÚBLICA;TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS;MEJORAMIENTO I ETAPA DE LA VIA NEIVA ¿ YAGUARA SECTOR BOA ¿ YAGUARA;1468750000,0;1468748970,0;0,0;1468748970,0;2014;2014-04-11;2014-04-28;210;2014-11-28;2493796;{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-110769'};800099153-6;9007222318;Huila;Yaguará;CONSORCIO PAVIMENTOS YAGUAR;2384,3344155844156;2384,3327435064934;0,0;2384,3327435064934;0;210;11,353965445269017;6994042,714285715;-7,012765957934266e-07;-7,012765957446808e-07;0,0;0,0;0,0;MUNICIPALITY;ANDINA;Vias secundarias hasta 2020
15-1-148992-4138614;META - ALCALDIA MUNICIPIO DE VILLAVICENCIO;META;TYPE_2;LICITACIÓN PÚBLICA;TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS;MANTENIMIENTO Y PRESERVACION DE LA ESTRUCTURA VIAL DE LA CIUDAD DE VILLAVICENCIO;2063608270,0;2063608270,0;0,0;2063608270,0;2015;2015-11-12;2015-11-20;60;2016-01-20;4138614;{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-1-148992'};892099324;900903355;Meta;Villavicencio;CONSORCIO ESTRUCTURA VIAL VILLAVICENCIO;3202,6201132924652;3202,6201132924652;0,0;3202,6201132924652;0;60;53,37700188820775;34393471,166666664;0,0;0,0;0,0;0,0;0,0;MUNICIPALITY;ORINOQUIA;Vias secundarias hasta 2020
13-1-108959-2613206;NORTE DE SANTANDER - ALCALDIA MUNICIPIO DE TIBU;NORTE DE SANTANDER;TYPE_6;LICITACIÓN PÚBLICA;TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS;"MANTENIMIENTO; MEJORAMIENTO Y CONSERVACION DE LA VIA VERSALLES ¿ LA ANGALIA ¿ PUERTO DE LAS PALMAS EN EL MUNICIPIO DE TIBU DEL DEPARTAMENTO NORTE DE SANTANDER";449999590,0;449999590,0;0,0;449999590,0;2014;2014-03-13;2014-04-04;120;2014-08-19;2613206;{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-108959'};No Definido;9007110615;Norte De Santander;Tibú;CONSORCIO VIAS TIBU;730,5188149350649;730,5188149350649;0,0;730,5188149350649;17;137;6,087656791125541;3749996,5833333335;0,0;0,0;0,0;0,0;0,14166666666666666;MUNICIPALITY;ANDINA;Vias secundarias hasta 2020
15-1-145653-3975902;BOYACA - ALCALDIA MUNICIPIO DE SUSACON;BOYACÁ;TYPE_6;LICITACIÓN PÚBLICA;TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS;"MANTENIMIENTO; MEJORAMIENTO Y CONSERVACION DE LA VIACEMENTERIO - GUATIVA NORTE EN EL MUNICIPIO DE SUSACON DEL DEPARTAMENTO DE BOYACA";900000000,0;881841103,0;0,0;881841103,0;2015;2015-10-13;2015-10-13;120;2016-02-13;3975902;{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-1-145653'};891856472;9008967164;Bogotá D.C.;Susacón;CONSORCIO VIAL SUSACON;1396,7564211996585;1368,5746923255995;0,0;1368,5746923255995;0;120;11,404789102713329;7348675,858333333;-0,020176552222222123;-0,020176552222222224;0,0;0,0;0,0;MUNICIPALITY;ANDINA;Vias secundarias hasta 2020
