CONTRACT_ID,ENTITY_NAME,DEPARTMENT,MUNICIPALITY_TYPE,PROCESS_TYPE,CONTRACT_OBJECT,OBJETC_DETAIL,ESTIMATED_COST_ORIG,CONTRACT_VALUE_ORIG,ADDITIONAL_COST_ORIG,FINAL_COST_ORIG,YEAR,CONTRACT_DATE,START_DATE,ORIGINAL_DEADLINE,END_DATE,ID_ADJUDICACION,URLPROCESO,NIT_ENTIDAD,ID_CONTRATISTA,DPTO_MUN_CONTRATISTA,MUNICIPALITY,NOM_CONTRATISTA,ESTIMATED_COST_NORM,CONTRACT_VALUE_NORM,ADDITIONAL_COST_NORM,FINAL_COST_NORM,ADDITIONAL_TIME,FINAL_DEADLINE,PROJECT_INTENSITY_NORM,PROJECT_INTENSITY_ORIG,AWARD_GROWTH_NORM,AWARD_GROWTH_ORIG,COST_DEVIATION_ORIG,COST_DEVIATION_NORM,TIME_DEVIATION,OWNER,REGION,GROUP
19-21-15566-9989147,BOYACA - ALCALDIA MUNICIPIO DE CUITIVA,BOYACÁ,TYPE_6,LICITACIÓN OBRA PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MEJORAMIENTO DE VIAS TERCIARIAS MEDIANTE LA CONSTRUCCION DE PLACA HUELLA EN EL MUNICIPIO DE CUITIVA - DEPARTAMENTO DE BOYACA,286838405.0,276515700.0,0.0,276515700.0,2019,2019-12-31,2020-06-18,60,2020-08-18,9989147,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-15566'},891855769,820003010,Boyacá,Cuítiva,CERON DE COLOMBIA LTDA,346.3746685246994,333.90937984533565,0.0,333.90937984533565,0,60,5.5651563307555945,4608595.0,-0.03598787617020812,-0.0359878761702081,0.0,0.0,0.0,MUNICIPALITY,ANDINA,Vias Rurales hasta 2020
15-1-153281-4473834,NORTE DE SANTANDER - EMPRESA INDUSTRIAL Y COMERCIAL DEL ESTADO DE MAQUINAS Y SERVICIOS VIALES DE TIBU MAQUISERVIT E.I.C.E,NORTE DE SANTANDER,OTHER,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MANTENIMIENTO; Y MEJORAMIENTO EN LAS VIAS TERCIARIAS DE LAS VEREDAS; VERSALLES; SAN MIGUEL (SECTOR LOS NARANJOS); PLAYA RICA; KILOMETRO 25-GALAN; MIRADOR - CANO INDIO - PORVENIR; MUNICIPIO DE TIBU DEPARTAMENTO NORTE DE SANTANDER,258282870.0,258282870.0,0.0,258282870.0,2015,2015-12-03,2015-12-03,15,2015-12-18,4473834,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-1-153281'},900391739,900394185,Norte De Santander,Tibú,CONSTRUEDIFICIOS SAS,400.84250795375186,400.84250795375186,0.0,400.84250795375186,0,15,26.722833863583457,17218858.0,0.0,0.0,0.0,0.0,0.0,DEPARTMENT_GOVERNMENT,ANDINA,Vias Rurales hasta 2020
18-1-186455-7432488,CUNDINAMARCA - ALCALDIA MUNICIPIO DE LA CALERA,CUNDINAMARCA,TYPE_6,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MANTENIMIENTO Y REHABILITACION DE LA VIA QUE CONDUCE DESDE EL CRUCE LA CABANA HASTA LA VEREDA LA AURORA ALTA DEL MUNICIPIO DE LA CALERA CUNDINAMARCA,500000000.0,490496297.0,9503703.0,500000000.0,2018,2018-04-05,2018-06-20,120,2018-11-20,7432488,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-1-186455'},899999712,901169143,Cundinamarca,La Calera,CONSORCIO SANTA MARTA,640.0065536671095,627.841689258898,12.16486440821154,640.0065536671095,30,150,5.2320140771574835,4087469.1416666666,-0.019007406000000004,-0.019007406,0.019375687559981723,0.019375687559981727,0.25,MUNICIPALITY,ANDINA,Vias Rurales hasta 2020
19-21-10764-8921355,CUNDINAMARCA - ALCALDIA MUNICIPIO DE TIBACUY,CUNDINAMARCA,TYPE_6,LICITACIÓN OBRA PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MEJORAMIENTO DE LA VIA RURAL PARA LA PAZ QUE COMUNICA A LA VEREDA BATEAS DESDE EL SECTOR EL OCOBO DEL MUNICIPIO DE TIBACUY; CUNDINAMARCA,4823889522.0,4770429309.0,0.0,4770429309.0,2019,2019-08-09,2019-11-15,240,2020-10-15,8921355,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-10764'},800097176-6,901310855,Bogotá D.C.,Tibacuy,CONSORCIO TIBACUY 2019,5825.137446927725,5760.58101642765,0.0,5760.58101642765,90,330,24.002420901781875,19876788.7875,-0.01108238751243946,-0.011082387512439387,0.0,0.0,0.375,MUNICIPALITY,ANDINA,Vias Rurales hasta 2020
15-1-148096-3997205,BOYACA - ALCALDIA MUNICIPIO DE CIENEGA,BOYACÁ,TYPE_6,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MEJORAMIENTO DE VIAS URABANAS Y RURALES MUNICIPIO DE CIENEGA - DEPARTAMENTO DE BOYACA,1077274524.0,1076852509.0,0.0,1076852509.0,2015,2015-10-22,2015-11-02,60,2016-01-02,3997205,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-1-148096'},800096746-1,900901404 3,Boyacá,Ciénega,UNION TEMPORAL VIAS CIENEGA,1671.877898657562,1671.2229518119034,0.0,1671.2229518119034,0,60,27.853715863531722,17947541.816666666,-0.00039174322848839954,-0.0003917432284883403,0.0,0.0,0.0,MUNICIPALITY,ANDINA,Vias Rurales hasta 2020
19-21-14463-9292062,BOYACA - ALCALDIA MUNICIPIO DE VIRACACHA,BOYACÁ,TYPE_6,LICITACIÓN OBRA PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MEJORAMIENTO Y CARACTERIZACION DE LAS VIAS TERCIARIAS DE VIRACACHA; BOYACA,1843222075.0,1695774741.0,0.0,1695774741.0,2019,2019-12-09,2019-12-17,150,2020-05-17,9292062,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-14463'},891801347,820003826,Boyacá,Viracachá,LH CONSTRUCCIONES CIVILES SAS,2225.801789845867,2047.7502439271793,0.0,2047.7502439271793,0,150,13.651668292847862,11305164.94,-0.07999434034556036,-0.07999434034556037,0.0,0.0,0.0,MUNICIPALITY,ANDINA,Vias Rurales hasta 2020
17-1-171838-6024974,CORDOBA - ALCALDIA MUNICIPIO DE PUEBLO NUEVO,CÓRDOBA,TYPE_6,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MANTENIMIENTO MEDIANTE LA ADECUACION DE PUNTOS CRITICOS DE LAS VIAS TERCIARIAS DEL MUNICIPIO DE PUEBLO NUEVO DEPARTAMENTO DE CORDOBA,558800691.0,558700022.0,0.0,558700022.0,2017,2017-05-22,2017-05-22,90,2017-08-22,6024974,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-1-171838'},800096766,72148565,Córdoba,Pueblo Nuevo,ALEXANDER THEVENING GARCES,757.4729754092695,757.3365152219618,0.0,757.3365152219618,0,90,8.414850169132908,6207778.022222222,-0.0001801518888959932,-0.00018015188889592836,0.0,0.0,0.0,MUNICIPALITY,CARIBE,Vias Rurales hasta 2020
18-1-191737-7513768,NORTE DE SANTANDER - ALCALDIA MUNICIPIO DE HERRAN,NORTE DE SANTANDER,TYPE_6,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",PAVIMENTACION CON PLACA HUELLA DE LAS VIAS RURALES EN EL MUNICIPIO DE HERRAN; NORTE DE SANTANDER,393400529.0,393387777.0,0.0,393387777.0,2018,2018-07-12,2018-07-18,120,2018-11-18,7513768,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-1-191737'},890982494-0,901197473,Norte De Santander,Herrán,UNION TEMPORAL PH,503.5578335522156,503.5415108250709,0.0,503.5415108250709,0,120,4.196179256875591,3278231.475,-3.241480135373313e-05,-3.241480135376229e-05,0.0,0.0,0.0,MUNICIPALITY,ANDINA,Vias Rurales hasta 2020
15-1-138758-3764902,BOYACA - ALCALDIA MUNICIPIO DE CHIQUINQUIRA,BOYACÁ,TYPE_6,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MEJORAMIENTO CON PLACA HUELLA EN CONCRETO DE LA VIA PRINCIPAL DE LA VEREDA CASABLANCA MUNICIPIO DE CHIQUINQUIRA; DEPARTAMENTO DE  BOYACA,200000000.0,199893206.0,94668743.0,294561949.0,2015,2015-07-10,2015-07-14,90,2015-10-12,3764902,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-1-138758'},890208098-5,71761063,Boyacá,Chiquinquirá,RICARDO ALFREDO MOJICA MONROY,310.39031582214636,310.2245767052068,146.92130519127804,457.1458818964848,0,90,3.4469397411689644,2221035.6222222224,-0.000533970000000035,-0.00053397,0.4735966013772374,0.4735966013772373,0.0,MUNICIPALITY,ANDINA,Vias Rurales hasta 2020
18-21-4643-7693859,BOYACA - ALCALDIA MUNICIPIO DE BETEITIVA,BOYACÁ,TYPE_6,LICITACIÓN OBRA PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",EL MANTENIMIENTO DE VIAS RURALES MUNICIPIO DE BETEITIVA - BOYACA PRIORIZADAS DENTRO DEL PLAN DE DESARROLLO 2016  2019 BETEITIVA; TRABAJADORA Y PRODUCTIVA.,254333500.0,254283628.0,36595372.0,290879000.0,2018,2018-09-14,2018-09-14,60,2018-11-14,7693859,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-21-4643'},890980802-3,800196381,Boyacá,Betéitiva,SOCIEDAD CONSTRUCTORA DE OBRAS CIVILES ELECTRICAS CONSULTORIA E INTERVENTORIA SAFCO SAS,325.5502136341876,325.48637682049866,46.842555827771676,372.3289326482703,0,60,5.424772947008311,4238060.466666667,-0.00019608899338858092,-0.00019608899338860198,0.14391556502410766,0.1439155650241076,0.0,MUNICIPALITY,ANDINA,Vias Rurales hasta 2020
16-1-155050-4749638,GUAVIARE - ALCALDIA MUNICIPIO DE EL RETORNO,GUAVIARE,TYPE_6,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",CONTRATAR EL MANTENIMIENTO; MEJORAMIENTO Y REHABILITACION DE PUNTOS CRITICOS DE LA RED VIAL TERCIARIA EN EL MARCO DE LA EJECUCION DEL PLAN VERANO; EN EL MUNICIPIO DE EL RETORNO GUAVIARE.,472742998.0,472718848.0,0.0,472718848.0,2016,2016-04-18,2016-04-29,90,2016-07-29,4749638,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-1-155050'},800191427,86061860 VILLAVICENCIOMETA,Guaviare,El Retorno,FARID DEL CRISTO MORA PADILLA,685.676364664844,685.6413369980637,0.0,685.6413369980637,0,90,7.618237077756263,5252431.644444444,-5.108483912431955e-05,-5.108483912436499e-05,0.0,0.0,0.0,MUNICIPALITY,AMAZONIA,Vias Rurales hasta 2020
18-1-186172-7639178,ANTIOQUIA - ALCALDIA MUNICIPIO DE SOPETRAN,ANTIOQUIA,TYPE_6,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MEJORAMIENTO DE VIAS TERCIARIAS MEDIANTE LA CONSTRUCCION DE PLACA HUELLA Y OBRAS COMPLEMENTARIAS EN EL MUNICIPIO DE SOPETRAN - ANTIOQUIA,510740446.0,510740447.0,0.0,510740447.0,2018,2018-05-22,2018-05-28,90,2018-09-28,7639178,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-1-186172'},890980357-7,900510795,Antioquia,Sopetrán,ECHAVARRIA INGENIEROS SAS,653.7544653257249,653.754466605738,0.0,653.754466605738,45,135,7.263938517841534,5674893.855555556,1.9579416036101943e-09,1.957941666519201e-09,0.0,0.0,0.5,MUNICIPALITY,ANDINA,Vias Rurales hasta 2020
19-21-13140-9254306,SANTANDER - ALCALDIA MUNICIPIO DE GAMBITA,SANTANDER,TYPE_6,LICITACIÓN OBRA PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MEJORAMIENTO DE VIAS TERCIARIAS MEDIANTE LA CONSTRUCCION DE PLACA HUELLA EN EL AREA RURAL DEL MUNICIPIO DE GAMBITA; SANTANDER,549733340.0,540806570.0,0.0,540806570.0,2019,2019-10-29,2019-11-20,45,2020-01-04,9254306,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-13140'},800099691,91253723,Santander,Gambita,CARLOS ARTURO CORZO LOPEZ,663.8361533891388,653.0565403880615,0.0,653.0565403880615,0,45,14.512367564179145,12017923.777777778,-0.016238363858375526,-0.016238363858375408,0.0,0.0,0.0,MUNICIPALITY,ANDINA,Vias Rurales hasta 2020
15-1-138416-3768277,SANTANDER - ALCALDIA MUNICIPIO DE SAN GIL,SANTANDER,TYPE_5,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MANTENIMIENTO MEJORAMIENTO Y CONSERVACION DE LA VIA VEREDA SAN PEDRO; SANTA BARBARA; SAN JOSE EN EL MUNICIPIO DE SAN GIL,1350000000.0,1349870586.0,0.0,1349870586.0,2015,2015-06-24,2015-06-24,180,2015-12-24,3768277,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-1-138416'},800022791-4,13715906,Santander,San Gil,JOHANY ALBERTO RAMIREZ OTERO,2095.134631799488,2094.9337875378287,0.0,2094.9337875378287,0,180,11.638521041876826,7499281.033333333,-9.586222222235427e-05,-9.586222222222222e-05,0.0,0.0,0.0,MUNICIPALITY,ANDINA,Vias Rurales hasta 2020
17-1-178634-6547902,ANTIOQUIA - ALCALDIA MUNICIPIO DE ENVIGADO,ANTIOQUIA,TYPE_1,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",PAVIMENTACION Y MEJORAMIENTO DE VIAS EN LA ZONA RURAL DEL MUNICIPIO DE ENVIGADO,1999981899.0,1998055033.0,998197834.0,2996252867.0,2017,2017-10-23,2017-10-24,90,2018-07-21,6547902,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-1-178634'},890982068-2,800040014,Antioquia,Envigado,PAVIMENTAR SA,2711.0421733537387,2708.430242220255,1353.0904588073747,4061.52070102763,180,270,30.093669358002835,22200611.47777778,-0.000963441719629389,-0.0009634417196292835,0.49958475493102195,0.4995847549310221,2.0,MUNICIPALITY,ANDINA,Vias Rurales hasta 2020
19-1-205190-9166483,BOYACA - ALCALDIA MUNICIPIO DE GACHANTIVA,BOYACÁ,TYPE_6,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MEJORAMIENTO DE VIA TERCIARIA EN LA VEREDA JUPAL EN EL MUNICIPIO DE GACHANTIVA DEPARTAMENTO DE BOYACA.,742621649.0,691822847.0,0.0,691822847.0,2019,2019-11-01,2019-11-01,150,2020-04-01,9166483,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-1-205190'},899999419-1,7163503,Boyacá,Gachantivá,FABIO VARGAS AVILA,896.7604164150916,835.4178001632622,0.0,835.4178001632622,0,150,5.569452001088415,4612152.3133333335,-0.06840468772813811,-0.06840468772813812,0.0,0.0,0.0,MUNICIPALITY,ANDINA,Vias Rurales hasta 2020
16-1-162283-5304930,SANTANDER - ALCALDIA MUNICIPIO DE PUERTO WILCHES,SANTANDER,TYPE_4,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MANTENIMIENTO DE RED VIAL TERCIARIA ENTRE LAS VEREDAS DEL PEDRAL - BOCAS DE SOGAMOSO Y EL CORREGIMIENTO KILOMETRO 8 - CAMPO DURO ZONA RURAL DEL MUNICIPIO DE PUERTO WILCHES; SANTANDER,271430029.0,271430029.0,134731300.0,406161329.0,2016,2016-11-17,2016-11-17,45,2017-01-31,5304930,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-1-162283'},No Definido,804015846,Santander,Puerto Wilches,FUNDACION PARA EL DESARROLLO EMPRESARIAL COLOMBIANO   FUNDECOL,393.6878099368342,393.6878099368342,195.41710481467246,589.1049147515066,30,75,8.748617998596314,6031778.422222222,0.0,0.0,0.49637580814612076,0.4963758081461207,0.6666666666666666,MUNICIPALITY,ANDINA,Vias Rurales hasta 2020
19-21-11446-8978243,BOYACA - ALCALDIA MUNICIPIO DE LA UVITA,BOYACÁ,TYPE_2,LICITACIÓN OBRA PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MEJORAMIENTO DE VIAS MEDIANTE PLACA HUELLA EN LA VEREDA EL CARMEN DEL MUNICIPIO DE LA UVITA; BOYACA,492121243.0,478135142.0,0.0,478135142.0,2019,2019-08-13,2019-08-30,90,2019-11-30,8978243,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-11446'},891856257,901311983,Bogotá D.C.,La Uvita,UNION TEMPORAL SANTO DOMINGO,594.2660726275063,577.3770123992291,0.0,577.3770123992291,15,105,6.415300137769212,5312612.688888889,-0.02842003103694515,-0.028420031036945098,0.0,0.0,0.16666666666666666,MUNICIPALITY,ANDINA,Vias Rurales hasta 2020
18-21-2101-7407127,TOLIMA - ALCALDIA MUNICIPIO DE PLANADAS,TOLIMA,TYPE_6,LICITACIÓN OBRA PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",CONTRATO DE OBRA PUBLICA PARA LA EJECUCION DEL PROYECTO DE MEJORAMIENTO DE VIAS TERCIARIAS MEDIANTE EL USO DE PLACA HUELLAS EN EL MUNICIPIO DE PLANADAS,2463714892.0,2461591085.0,0.0,2461591085.0,2018,2018-05-30,2018-05-30,180,2018-11-30,7407127,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-21-2101'},800100137,901185090,Tolima,Planadas,CONSORCIO VIAS OCAS PLANADAS,3153.5873544945102,3150.8688536970617,0.0,3150.8688536970617,0,180,17.504826964983675,13675506.027777778,-0.0008620344045881967,-0.0008620344045880777,0.0,0.0,0.0,MUNICIPALITY,ANDINA,Vias Rurales hasta 2020
17-1-168956-6120341,CUNDINAMARCA - ALCALDIA MUNICIPIO DE SOPO,CUNDINAMARCA,TYPE_6,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MEJORAMIENTO DE VIAS RURALES A TRAVES DE LA CONSTRUCCION DE PLACA HUELLAS EN EL MUNICIPIO DE SOPO - CUNDINAMARCA,639307036.0,639195550.0,9747895.0,648943445.0,2017,2017-03-31,2017-06-15,90,2017-11-15,6120341,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-1-168956'},899999468,900402127,Bogotá D.C.,Sopó,ACONCI CONSTRUCTORES SAS,866.6020113403921,866.4508883487841,13.213596812869977,879.6644851616542,65,155,9.627232092764269,7102172.777777778,-0.00017438569219821868,-0.0001743856921981381,0.015250254792919006,0.015250254792919077,0.7222222222222222,MUNICIPALITY,ANDINA,Vias Rurales hasta 2020
18-21-3817-7623890,BOYACA - ALCALDIA MUNICIPIO DE SAMACA,BOYACÁ,TYPE_6,LICITACIÓN OBRA PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MEJORAMIENTO DE VIAS RURALES  MEDIANTE LA CONSTRUCCION DE PLACA HUELLA EN LAS VEREDAS GACAL Y PATAGUY DEL MUNICIPIO DE SAMACA DEPARTAMENTO DE BOYACA,623558111.0,623554791.0,85997498.0,709552289.0,2018,2018-08-17,2018-08-30,120,2018-12-30,7623890,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-21-3817'},800016757,7168649,Boyacá,Samacá,EDBIN GUILLERMO AVILA FONSECA,798.1625552645659,798.1583056210495,110.07792463794829,908.2362302589978,0,120,6.651319213508746,5196289.925,-5.324283240695362e-06,-5.32428324070024e-06,0.13791490217256627,0.13791490217256624,0.0,MUNICIPALITY,ANDINA,Vias Rurales hasta 2020
20-21-18427-10326352,META - ALCALDIA MUNICIPIO DE PUERTO LLERAS,META,TYPE_6,LICITACIÓN OBRA PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MEJORAMIENTO DE PUNTOS CRITICOS DE VIAS TERCIARIAS EN EL TRAMO VIA NACIONAL RUTA 65 - CASIBARE Y EL TRAMO CRUCE DIAMANTE  ESCUELA CUNUMIA EN EL MUNICIPIO DE PUERTO LLERAS; META,1098927927.0,1048959328.0,127518375.0,1176477703.0,2020,2020-09-21,2020-10-05,180,2021-05-05,10326352,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-21-18427'},No Definido,901407435,Meta,Puerto Lleras,UNIN TEMPORAL VAS LLANOS 2020,1251.9072354503232,1194.9826191070206,145.26992388952874,1340.2525429965494,30,210,6.638792328372337,5827551.822222223,-0.045470314997281984,-0.045470314997281894,0.12156655801243801,0.12156655801243811,0.16666666666666666,MUNICIPALITY,ORINOQUIA,Vias Rurales hasta 2020
15-1-152376-4157752,ANTIOQUIA - ALCALDIA MUNICIPIO DE SAN RAFAEL,ANTIOQUIA,TYPE_5,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",CONSTRUCCION DE OBRAS CIVILES Y COLOCACION DE AFIRMADO EN LAS VIAS TERCIARIAS  QUEBRADONA - LA PRADERA DEL MUNICIPIO DE SAN RAFAEL,187965860.0,187801762.0,0.0,187801762.0,2015,2015-12-19,2015-12-22,10,2016-01-01,4157752,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-1-152376'},800096805-6,9003026444,Antioquia,San Rafael,PROSEYCO,291.7139132459067,291.45924109567784,0.0,291.45924109567784,0,10,29.145924109567783,18780176.2,-0.0008730202388879654,-0.000873020238888062,0.0,0.0,0.0,MUNICIPALITY,ANDINA,Vias Rurales hasta 2020
19-1-200120-8523215,ANTIOQUIA - ALCALDIA MUNICIPIO DE GRANADA,ANTIOQUIA,TYPE_6,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MEJORAMIENTO DE VIAS TERCIARIAS EN LOS MUNICIPIOS DE COCORNA; GRANADA; SAN CARLOS Y SAN LUIS; DEPARTAMENTO DE ANTIOQUIA,4453743698.0,4452927852.0,0.0,4452927852.0,2019,2019-05-29,2019-06-10,180,2019-12-10,8523215,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-1-200120'},890501404-1,900510795,Antioquia,Granada,DELTA INGENIEROS Y ARQUITECTOS SAS,5378.16404706587,5377.178863830671,0.0,5377.178863830671,0,180,29.873215910170394,24738488.066666666,-0.00018318207227931924,-0.00018318207227918486,0.0,0.0,0.0,MUNICIPALITY,ANDINA,Vias Rurales hasta 2020
19-21-14136-9194408,SANTANDER - ALCALDIA MUNICIPIO DE SAN JOAQUIN,SANTANDER,TYPE_6,LICITACIÓN OBRA PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MEJORAMIENTO CON PLACA HUELLA DE VIAS TERCIARIAS DE LA VEREDA SAN CAYETANO DEL MUNICIPIO DE SAN JOAQUIN.,469844650.0,459026270.0,0.0,459026270.0,2019,2019-11-06,2019-11-14,46,2019-12-30,9194408,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-14136'},890920814-5,820003227,Santander,San Joaquín,ADMINISTRACIN PUBLICA COOPERATIVA DE DEPARTAMENTOS Y MUNICIPIOS DE COLOMBIA CODENCO,567.3657434465703,554.3018973187332,0.0,554.3018973187332,0,46,12.050041246059417,9978831.956521738,-0.023025440430150597,-0.02302544043015069,0.0,0.0,0.0,MUNICIPALITY,ANDINA,Vias Rurales hasta 2020
18-21-5267-7730072,ANTIOQUIA - ALCALDIA MUNICIPIO DE HISPANIA,ANTIOQUIA,TYPE_6,LICITACIÓN OBRA PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MEJORAMIENTO DE VIAS TERCIARIAS MEDIANTE EL USO DE PLACA HUELLA EN LA VEREDA EL SILENCIO DEL MUNICIPIO DE HISPANIA DEL DEPARTAMENTO DE ANTIOQUIA,486584088.0,486572988.0,73874536.0,560447524.0,2018,2018-09-26,2018-10-24,120,2019-02-24,7730072,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-21-5267'},890984986,900301490,Antioquia,Hispania,CARRETERAS Y CANTERAS SAS,622.8340104602671,622.8198023147758,94.56037437823363,717.3801766930094,0,120,5.190165019289798,4054774.9,-2.281208998341732e-05,-2.2812089983509696e-05,0.1518262168717019,0.15182621687170186,0.0,MUNICIPALITY,ANDINA,Vias Rurales hasta 2020
18-21-3565-7762633,CUNDINAMARCA - ALCALDIA MUNICIPIO DE MEDINA,CUNDINAMARCA,TYPE_6,LICITACIÓN OBRA PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MEJORAMIENTO DE LAS VIAS TERCEARIAS: VIA CANEY MEDIO  ARENALES SECTOR MATA DE CAFE; VIA LA TAGUARA  MESA DE REYES EN EL SECTOR LAS LAJAS; VIA LOS ALPES  SAN JOSE DEL PALMAR SECTOR EL PALMAR; VIA SAN PEDRO DE JAGUA  EL MADURO SECTOR LAS LAJAS; VIA LA TAGUARA  MESA DE REYES EN EL SECTOR CHIGUIRO; VIA PRINCIPAL HACIA LA VEREDA GAZAIRE SECTOR ALTO; EN EL MUNICIPIO DE MEDINA CUNDINAMARCA,300000000.0,299999892.0,0.0,299999892.0,2018,2018-07-25,2018-07-25,120,2018-11-25,7762633,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-21-3565'},890905211-1,901199203,Cundinamarca,Medina,UNIN TEMPORAL GAZAIRE,384.00393220026575,384.0037939588501,0.0,384.0037939588501,0,120,3.2000316163237508,2499999.1,-3.6000000012736675e-07,-3.6e-07,0.0,0.0,0.0,MUNICIPALITY,ANDINA,Vias Rurales hasta 2020
