CONTRACT_ID,ENTITY_NAME,DEPARTMENT,MUNICIPALITY_TYPE,PROCESS_TYPE,CONTRACT_OBJECT,OBJETC_DETAIL,ESTIMATED_COST_ORIG,CONTRACT_VALUE_ORIG,ADDITIONAL_COST_ORIG,FINAL_COST_ORIG,YEAR,CONTRACT_DATE,START_DATE,ORIGINAL_DEADLINE,END_DATE,ID_ADJUDICACION,URLPROCESO,NIT_ENTIDAD,ID_CONTRATISTA,ESTIMATED_COST_NORM,CONTRACT_VALUE_NORM,ADDITIONAL_COST_NORM,FINAL_COST_NORM,ADDITIONAL_TIME,FINAL_DEADLINE,PROJECT_INTENSITY_NORM,PROJECT_INTENSITY_ORIG,AWARD_GROWTH_NORM,AWARD_GROWTH_ORIG,COST_DEVIATION_ORIG,COST_DEVIATION_NORM,TIME_DEVIATION,OWNER,REGION,GROUP,COST_GROUP_QUANTILE
21-13-12526293-11759651,PUTUMAYO - ALCALDIA MUNICIPIO DE ORITO,PUTUMAYO,TYPE_6,CONTRATACIÓN MÍNIMA CUANTÍA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MEJORAMIENTO CAMINO EN EL SECTOR BUENOS AIRES  AGUA BLANCA; MUNICIPIO DE ORITO; DEPARTAMENTO DE PUTUMAYO,14982056.0,14982035.0,0.0,14982035.0,2021,2021-12-06,2021-12-06,23,2021-12-29,11759651,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-13-12526293'},800102896,9008336277,16.490508802169668,16.4904856878064,0.0,16.4904856878064,0,23,0.7169776386002783,651392.8260869565,-0.00014016767792533763,-0.0001401676779208408,0.0,0.0,0.0,MUNICIPALITY,AMAZONIA,Vias Rurales 2021-2023,1
23-12-13738953-12725916,ANTIOQUIA - ALCALDIA MUNICIPIO DE BETANIA,ANTIOQUIA,TYPE_6,CONTRATACIÓN DIRECTA (LEY 1150 DE 2007),"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MANTENIMIENTO Y REHABILITACION DE VIAS RURALES EN EL MUNICIPIO DE BETANIA AFECTADAS POR LA FUERTE TEMPORADA DE LLUVIAS; MEDIANTE DECRETO DE CALAMIDAD PUBLICA NO.200-12-096-2023 DEL 06 DE JULIO DEL 2023 Y DECRETO DE URGENCIA MANIFIESTA NO. 200-12-097-2023 DEL 07 DE JULIO DEL 2023.,45000000.0,45000000.0,0.0,45000000.0,2023,2023-07-10,2023-07-14,60,2023-09-14,12725916,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=23-12-13738953'},800099390-5,901382815,38.793103448275865,38.793103448275865,0.0,38.793103448275865,0,60,0.646551724137931,750000.0,0.0,0.0,0.0,0.0,0.0,MUNICIPALITY,ANDINA,Vias Rurales 2021-2023,2
22-12-12975484-12027530,NORTE DE SANTANDER - ALCALDIA MUNICIPIO DE EL ZULIA,NORTE DE SANTANDER,TYPE_6,CONTRATACIÓN DIRECTA (LEY 1150 DE 2007),"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",EJECUCION DE OBRAS DE MITIGACION DEL RIESGO DE COLAPSO DEL PUENTE LOCALIZADO EN EL SECTOR MATE CACAO DE LA VIA EL SALTO A PUERTO ESTRELLA; MUNICIPIO EL ZULIA; DEPARTAMENTO NORTE DE SANTANDER,168106017.0,168106017.0,0.0,168106017.0,2022,2022-02-10,2022-02-18,30,2022-03-20,12027530,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=22-12-12975484'},800039803,88158521,168.106017,168.106017,0.0,168.106017,0,30,5.6035339,5603533.9,0.0,0.0,0.0,0.0,0.0,MUNICIPALITY,ANDINA,Vias Rurales 2021-2023,3
21-12-12473758-11550874,CAUCA - ALCALDIA MUNICIPIO DE TOTORO,CAUCA,TYPE_6,CONTRATACIÓN DIRECTA (LEY 1150 DE 2007),"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",PRESTAR LOS SERVICIOS PROFESIONALES PARA EL FORTALECIMIENTO DEL TURISMO; MEDIANTE LAS EXPRESION  ARTISTICA CULTURAL; LA PROTECCION DEL MEDIO AMBIENTE Y LA PARTICIPACION COMUNITARIA EN EL MUNICIPIO DE TOTORO DEPARTAMENTO DEL CAUCA  - IMPLEMENTACION DEL PLAN DE DESARROLLO TURISTICO DE TOTORO 2020 - 2030 TERMA AL NATURAL; TEMPERATURA Y COLOR EN LA PUERTA DE ORO DEL ORIENTE CAUCANO,10000000.0,10000000.0,0.0,10000000.0,2021,2021-10-30,2021-10-30,59,2021-12-28,11550874,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-12-12473758'},800012635-0,10539075,11.006839650158609,11.006839650158609,0.0,11.006839650158609,0,59,0.18655660423997641,169491.5254237288,0.0,0.0,0.0,0.0,0.0,MUNICIPALITY,PACIFICA,Vias Rurales 2021-2023,1
23-12-13732853-12720147,CAUCA - ALCALDIA MUNICIPIO DE LOPEZ DE MICAY,CAUCA,TYPE_6,CONTRATACIÓN DIRECTA (LEY 1150 DE 2007),"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",REPARACION DEL EMBARCADERO PRINCIPAL DE LA CABECERAA MUNICIPAL DEL MUNICIPIO DE LOPEZ DE MICAY; DEPARTAMENTO DEL CAUCA; VIGENCIA 2022.,10000000.0,9386354.0,0.0,9386354.0,2022,2022-05-26,2022-05-26,7,2022-06-02,12720147,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=23-12-13732853'},No Definido,10306625,10.0,9.386354,0.0,9.386354,0,7,1.3409077142857144,1340907.7142857143,-6.1364599999999925,-6.13646,0.0,0.0,0.0,MUNICIPALITY,PACIFICA,Vias Rurales 2021-2023,1
20-11-11474026-10836937,SANTANDER - ALCALDIA MUNICIPIO DE SANTA BARBARA,SANTANDER,TYPE_2,SELECCIÓN ABREVIADA DE MENOR CUANTÍA (LEY 1150 DE 2007),"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",CONSTRUCCION DE PLACA HUELLA EN EL SECTOR RURAL EL BORBON DEL MUNICIPIO DE SANTA BARBARA  SANTANDER.,228887100.0,219953457.0,0.0,219953457.0,2021,2021-02-04,2021-02-23,60,2021-04-23,10836937,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-11-11474026'},890205973,900793675,251.93236076898185,242.09924316970566,0.0,242.09924316970566,0,60,4.034987386161761,3665890.95,-3.9030784172633592,-3.903078417263358,0.0,0.0,0.0,MUNICIPALITY,ANDINA,Vias Rurales 2021-2023,4
23-4-13528378-12534974,NARINO - ALCALDIA MUNICIPIO DE ARBOLEDA (BERRUECOS),NARIÑO,TYPE_2,RÉGIMEN ESPECIAL,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",ANUAR ESFUERZOS ENTRE EL MUNICIPIO DE ARBOLEDA (N) Y LA JAC DE LA VEREDA EL VOLADOR PARA REALIZAR LA CONSTRUCCION DE UN MURO DE CONTENCION EN LA VIA QUE COMUNICA A LA VEREDA LA CANADA CON EL CORREGIMIENTO DE SANTA MARTA.,7000000.0,7000000.0,0.0,7000000.0,2023,2023-02-22,2023-02-22,15,2023-03-09,12534974,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=23-4-13528378'},800093386-8,901053938,6.0344827586206895,6.0344827586206895,0.0,6.0344827586206895,0,15,0.40229885057471265,466666.6666666667,0.0,0.0,0.0,0.0,0.0,MUNICIPALITY,PACIFICA,Vias Rurales 2021-2023,1
22-11-13134873-12309407,SANTANDER - ALCALDIA MUNICIPIO DE EL PENON,SANTANDER,TYPE_6,SELECCIÓN ABREVIADA DE MENOR CUANTÍA (LEY 1150 DE 2007),"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MANTENIMIENTO; Y REHABILITACION DE LAS VIAS TERCIARIAS DEL MUNICIPIO DE EL PENON SANTANDER,280000000.0,279970047.0,0.0,279970047.0,2022,2022-08-10,2022-08-16,120,2022-12-16,12309407,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=22-11-13134873'},806001439-0,820003227,280.0,279.970047,0.0,279.970047,0,120,2.3330837250000003,2333083.725,-0.010697499999992033,-0.0106975,0.0,0.0,0.0,MUNICIPALITY,ANDINA,Vias Rurales 2021-2023,4
21-12-11680369-10810681,ANTIOQUIA - ALCALDIA MUNICIPIO DE TITIRIBI,ANTIOQUIA,TYPE_6,CONTRATACIÓN DIRECTA (LEY 1150 DE 2007),"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MANTENIMIENTO Y MEJORAMIENTO MANUAL DE UN TRAMO DE LA VIA ALPES - MESETA DEL MUNICIPIO DE TITIRIBI,6327132.0,6327132.0,0.0,6327132.0,2021,2021-02-12,2021-02-15,20,2021-03-07,10810681,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-12-11680369'},No Definido,811000013,6.964172736938734,6.964172736938734,0.0,6.964172736938734,0,20,0.3482086368469367,316356.6,0.0,0.0,0.0,0.0,0.0,MUNICIPALITY,ANDINA,Vias Rurales 2021-2023,1
21-12-12603438-11662424,ANTIOQUIA - ALCALDIA MUNICIPIO DE LIBORINA,ANTIOQUIA,TYPE_6,CONTRATACIÓN DIRECTA (LEY 1150 DE 2007),"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MANTENIMIENTO MANUAL PARA LAS VIAS DE LIBORINA; LA VIA CARMEN DE LA VENTA  MALVAZA Y JUAN BARRIGA  EL GUAMAL,20905542.0,20905542.0,0.0,20905542.0,2021,2021-12-01,2021-12-10,21,2021-12-31,11662424,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-12-12603438'},800100061-0,900087793,23.01039485936561,23.01039485936561,0.0,23.01039485936561,0,21,1.0957330885412195,995502.0,0.0,0.0,0.0,0.0,0.0,MUNICIPALITY,ANDINA,Vias Rurales 2021-2023,1
21-13-12587851-11679748,CAUCA - RESGUARDO INDIGENA TOTORO,CAUCA,OTHER,CONTRATACIÓN MÍNIMA CUANTÍA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MANTENIMIENTO DE LA VIA TERCIARIA DE LA VEREDA PUENTE TIERRA; DEL RESGUARDO INDIGENA TOTORO  DEPARTAMENTO DEL CAUCA,23490000.0,23490000.0,0.0,23490000.0,2021,2021-12-14,2021-12-17,10,2021-12-27,11679748,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-13-12587851'},817002414,900925478,25.85506633822257,25.85506633822257,0.0,25.85506633822257,0,10,2.585506633822257,2349000.0,0.0,0.0,0.0,0.0,0.0,DEPARTMENT_GOVERNMENT,PACIFICA,Vias Rurales 2021-2023,1
22-12-13046568-12081474,CAUCA - ALCALDIA MUNICIPIO DE ARGELIA,CAUCA,TYPE_6,CONTRATACIÓN DIRECTA (LEY 1150 DE 2007),"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",ATENCION Y REHABILITACION DE PUNTOS CRITICOS DE LA MALLA VIAL TERCIARIA EN EL MUNICIPIO DE ARGELIA CAUCA; EN MARCO DE LA DECLARATORIA DE CALAMIDAD PUBLICA DECRETO 019 DE 03 MARZO DE 2022 Y URGENCIA MANIFIESTA DECRETO 034 DEL 31 DE MARZO DE 2022; PROYECTO DENOMINADO: MEJORAMIENTO DE VIAS TERCIARIAS DEL MUNICIPIO DE ARGELIA CAUCA; RADICADO CON CODIGO BPIN 2022190500011,138396524.0,138396524.0,0.0,138396524.0,2022,2022-04-22,2022-04-22,30,2022-05-22,12081474,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=22-12-13046568'},890981786-8,901530861,138.396524,138.396524,0.0,138.396524,0,30,4.613217466666667,4613217.466666667,0.0,0.0,0.0,0.0,0.0,MUNICIPALITY,PACIFICA,Vias Rurales 2021-2023,3
21-12-12268882-11376111,ANTIOQUIA - EMPRESA DE DESARROLLO URBANO DE LA CEJA - EMDUCE,ANTIOQUIA,TYPE_3,CONTRATACIÓN DIRECTA (LEY 1150 DE 2007),"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",CONTRATO DE OBRA PARA EL MANTENIMIENTO DE VIAS POR MEDIO REPARCHEO EN DIFERENTES SECTORES DEL MUNICIPIO DE LA CEJA DEL TAMBO,119898968.0,119898968.0,0.0,119898968.0,2021,2021-08-09,2021-08-09,30,2021-09-08,11376111,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-12-12268882'},901105143,900984200,131.97087149954982,131.97087149954982,0.0,131.97087149954982,0,30,4.3990290499849936,3996632.2666666666,0.0,0.0,0.0,0.0,0.0,MUNICIPALITY,ANDINA,Vias Rurales 2021-2023,3
23-12-13534036-12540738,ANTIOQUIA - ALCALDIA MUNICIPIO DE MACEO,ANTIOQUIA,TYPE_6,CONTRATACIÓN DIRECTA (LEY 1150 DE 2007),"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MANTENIMIENTO DE CAMINOS EN SECTORES VEREDALES DE BRISAS DEL NUS; LA MARIELA; SANTA BARBARA; Y LA BERNARDA.,28025878.0,28025878.0,0.0,28025878.0,2023,2023-02-22,2023-02-22,60,2023-04-22,12540738,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=23-12-13534036'},890210947-1,901593246,24.160239655172415,24.160239655172415,0.0,24.160239655172415,0,60,0.40267066091954024,467097.9666666667,0.0,0.0,0.0,0.0,0.0,MUNICIPALITY,ANDINA,Vias Rurales 2021-2023,1
21-4-12622685-11681856,NORTE DE SANTANDER - ALCALDIA MUNICIPIO DE TOLEDO,NORTE DE SANTANDER,TYPE_6,RÉGIMEN ESPECIAL,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MANTENIMIENTO DE LA VIA TERCIARIA QUE CONDUCE DESDE EL SECTOR PASO DE LAS CANOAS HASTA LA VEREDA PORVENIR DE LAS CANOAS; MUNICIPIO DE TOLEDO-NORTE DE SANTANDER,25000000.0,25000000.0,0.0,25000000.0,2021,2021-12-02,2021-12-02,20,2021-12-22,11681856,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-4-12622685'},890501362-0,900539491,27.51709912539652,27.51709912539652,0.0,27.51709912539652,0,20,1.375854956269826,1250000.0,0.0,0.0,0.0,0.0,0.0,MUNICIPALITY,ANDINA,Vias Rurales 2021-2023,2
22-12-13242685-12262101,NORTE DE SANTANDER - ALCALDIA MUNICIPIO DE HACARI,NORTE DE SANTANDER,TYPE_5,CONTRATACIÓN DIRECTA (LEY 1150 DE 2007),"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",HABILITACION Y MEJORAMIENTO DE VIAS TERCIARIAS EN DIFERENTES PUNTOS CRITICOS CON OCASION DE ATENDER LA CALAMIDAD PUBLICA DECLARADA A TRAVES DEL DECRETO NO. 0282 DEL 12 DE MAYO DE 2022; EN EL MUNICIPIO DE HACARI; NORTE DE SANTANDER,264000000.0,264000000.0,0.0,264000000.0,2022,2022-07-21,2022-07-25,60,2022-09-23,12262101,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=22-12-13242685'},800099241,88141547,264.0,264.0,0.0,264.0,0,60,4.4,4400000.0,0.0,0.0,0.0,0.0,0.0,MUNICIPALITY,ANDINA,Vias Rurales 2021-2023,4
23-12-13568072-12573103,ANTIOQUIA - ALCALDIA MUNICIPIO DE MACEO,ANTIOQUIA,TYPE_6,CONTRATACIÓN DIRECTA (LEY 1150 DE 2007),"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MANTENIMIENTO DE LAS VIAS TERCIARIAS GUARDASOL; SAN IGNASIO Y MONTENEGRO; CON CONSTRUCCION DE TRAMOS DE PLACA HUELLA ZONA RURAL DEL MUNICIPIO DE MACEO-ANTIOQUIA,30000000.0,30000000.0,0.0,30000000.0,2023,2023-03-16,2023-03-16,120,2023-09-16,12573103,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=23-12-13568072'},890210947-1,800040371,25.862068965517242,25.862068965517242,0.0,25.862068965517242,75,195,0.21551724137931036,250000.0,0.0,0.0,0.0,0.0,0.625,MUNICIPALITY,ANDINA,Vias Rurales 2021-2023,1
21-4-11827134-11157991,ANTIOQUIA - EMPRESA DE DESARROLLO SOSTENIBLE DEL ORIENTE EDESO - RIONEGRO,ANTIOQUIA,OTHER,RÉGIMEN ESPECIAL,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",REHABILITACION; PAVIMENTACION Y OBRAS COMPLEMENTARIAS DE LA VIA DEL CARMEN DE VIBORAL QUE CONECTA CON EL MUNICIPIO DE RIONEGRO,1271932069.0,1271930014.0,50869637.0,1322799651.0,2021,2021-05-19,2021-06-03,90,2021-10-03,11157991,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-4-11827134'},900974762,900700737,1399.9952329377475,1399.9929710321994,55.99139375207754,1455.984364784277,55,145,15.555477455913326,14132555.711111112,-0.00016156523213959012,-0.0001615652321444849,0.03999405347785118,0.03999405347785119,0.6111111111111112,DEPARTMENT_GOVERNMENT,ANDINA,Vias Rurales 2021-2023,4
22-4-12819977-11854525,NORTE DE SANTANDER - ALCALDIA MUNICIPIO DE TOLEDO,NORTE DE SANTANDER,TYPE_6,RÉGIMEN ESPECIAL,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MANTENIMIENTO DE UN PUENTE HAMACA VEREDA SAN ALBERTO DEL MUNICIPIO DE TOLEDO NORTE DE SANTANDER,20000000.0,20000000.0,0.0,20000000.0,2022,2022-01-28,2022-02-01,45,2022-03-18,11854525,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=22-4-12819977'},890501362-0,900625400,20.0,20.0,0.0,20.0,0,45,0.4444444444444444,444444.44444444444,0.0,0.0,0.0,0.0,0.0,MUNICIPALITY,ANDINA,Vias Rurales 2021-2023,1
21-4-12626296-11685382,NORTE DE SANTANDER - ALCALDIA MUNICIPIO DE TOLEDO,NORTE DE SANTANDER,TYPE_6,RÉGIMEN ESPECIAL,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MANTENIMIENTO DE UN PUENTE HAMACA EN LA VEREDA LIMONCITO EN EL CORREGIMIENTO DE SAMORE DEL MUNICIPIO DE TOLEDO NORTE DE SANTANDER,20000000.0,20000000.0,0.0,20000000.0,2021,2021-12-15,2021-12-15,10,2021-12-25,11685382,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-4-12626296'},890501362-0,807001449,22.013679300317218,22.013679300317218,0.0,22.013679300317218,0,10,2.2013679300317217,2000000.0,0.0,0.0,0.0,0.0,0.0,MUNICIPALITY,ANDINA,Vias Rurales 2021-2023,1
22-4-13137125-12169734,QUINDIO - PROMOTORA DE VIVIENDA DEL QUINDIO,ANTIOQUIA,TYPE_5,RÉGIMEN ESPECIAL,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MANTENIMIENTO VIAL GENOVA; BUENAVISTA; CORDOBA Y PIJAO,223295290.0,222176006.0,0.0,222176006.0,2022,2022-05-06,2022-06-13,30,2022-07-13,12169734,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=22-4-13137125'},801004883,901600419,223.29529,222.176006,0.0,222.176006,0,30,7.405866866666667,7405866.866666666,-0.501257326117355,-0.5012573261173578,0.0,0.0,0.0,MUNICIPALITY,ANDINA,Vias Rurales 2021-2023,4
21-12-12104778-11213793,ANTIOQUIA - EMPRESA DE DESARROLLO URBANO DE LA CEJA - EMDUCE,ANTIOQUIA,TYPE_3,CONTRATACIÓN DIRECTA (LEY 1150 DE 2007),"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",CONSTRUCCION DE UN TRAMO DE PLACA HUELLA EN LA VEREDA SANTA BARBARA PARTE ALTA DEL MUNICIPIO DE ANGELOPOLIS,170878855.0,170878855.0,0.0,170878855.0,2021,2021-06-08,2021-06-08,90,2021-09-08,11213793,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-12-12104778'},901105143,900373970,188.08361565877036,188.08361565877036,0.0,188.08361565877036,0,90,2.089817951764115,1898653.9444444445,0.0,0.0,0.0,0.0,0.0,MUNICIPALITY,ANDINA,Vias Rurales 2021-2023,4
21-11-12613073-12021517,CUNDINAMARCA - ALCALDIA MUNICIPIO DE FOSCA,CUNDINAMARCA,TYPE_6,SELECCIÓN ABREVIADA DE MENOR CUANTÍA (LEY 1150 DE 2007),"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MEJORAMIENTO DE LA VIA QUE COMUNICA LA INSPECCION DE SANAME CON LA VEREDA LA PALMA SECTOR LA ENRAMADA EN EL MUNICIPIO DE FOSCA; DEL DEPARTAMENTO DE CUNDINAMARCA,100000000.0,95681589.0,0.0,95681589.0,2022,2022-03-17,2022-04-01,240,2022-12-01,12021517,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-11-12613073'},899999420,3006230,100.0,95.681589,0.0,95.681589,0,240,0.39867328750000003,398673.2875,-4.318410999999998,-4.318410999999999,0.0,0.0,0.0,MUNICIPALITY,ANDINA,Vias Rurales 2021-2023,3
23-11-13596325-12635050,SANTANDER - ALCALDIA MUNICIPIO DE SANTA BARBARA,SANTANDER,TYPE_2,SELECCIÓN ABREVIADA DE MENOR CUANTÍA (LEY 1150 DE 2007),"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MANTENIMIENTO Y MEJORAMIENTO DE LAS VIAS TERCIARIAS DEL MUNICIPIO DE SANTA BARBARA  SANTANDER.,77000000.0,76947349.0,0.0,76947349.0,2023,2023-05-11,2023-05-17,30,2023-06-17,12635050,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=23-11-13596325'},890205973,900152554,66.37931034482759,66.33392155172413,0.0,66.33392155172413,0,30,2.2111307183908044,2564911.6333333333,-0.06837792207793339,-0.06837792207792208,0.0,0.0,0.0,MUNICIPALITY,ANDINA,Vias Rurales 2021-2023,2
22-12-13432436-12446222,ANTIOQUIA - ALCALDIA MUNICIPIO DE MACEO,ANTIOQUIA,TYPE_6,CONTRATACIÓN DIRECTA (LEY 1150 DE 2007),"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MANTENIMIENTO MANUAL VIA TERCIARIA VEREDA SANTA MARIA ZONA RURAL DEL MUNICIPIO DE MACEO,4390000.0,4390000.0,0.0,4390000.0,2022,2022-12-28,2022-12-28,3,2022-12-31,12446222,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=22-12-13432436'},890210947-1,901593246,4.39,4.39,0.0,4.39,0,3,1.4633333333333332,1463333.3333333333,0.0,0.0,0.0,0.0,0.0,MUNICIPALITY,ANDINA,Vias Rurales 2021-2023,1
23-11-13564551-12667836,SANTANDER - ALCALDIA MUNICIPIO DE BARICHARA,SANTANDER,TYPE_6,SELECCIÓN ABREVIADA DE MENOR CUANTÍA (LEY 1150 DE 2007),"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",CONTRATO DE OBRA PUBLICA PARA LA CONSTRUCCION DE CUNETA EN  V  SOBRE LA PLACA HUELLA EXISTENTE EN EL SECTOR SUBIDA LA ANTIGUA DEL MUNICIPIO DE BARICHARA SANTANDER,138976169.0,138889064.0,0.0,138889064.0,2023,2023-04-20,2023-04-25,60,2023-06-25,12667836,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=23-11-13564551'},890980445-7,12084598,119.8070422413793,119.73195172413793,0.0,119.73195172413793,0,60,1.9955325287356322,2314817.7333333334,-0.06267621321465448,-0.06267621321465552,0.0,0.0,0.0,MUNICIPALITY,ANDINA,Vias Rurales 2021-2023,3
22-4-12880272-12103952,ATLANTICO - ASOCIACION REGIONAL DE MUNICIPIOS DEL CARIBE - AREMCA,ATLÁNTICO,OTHER,RÉGIMEN ESPECIAL,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",CONSTRUCCION DE PAVIMENTO EN CONCRETO RIGIDO PARA MEJORAR EL ACCESO AL CORREGIMIENTO DE GUAYACANAL EN EL MUNICIPIO DE SAN JUAN DEL CESAR DEPARTAMENTO DE LA GUAJIRA,2933424872.0,2933063238.0,0.0,2933063238.0,2022,2022-03-09,2022-05-03,150,2022-10-03,12103952,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=22-4-12880272'},802002960,901573381,2933.424872,2933.063238,0.0,2933.063238,0,150,19.553754920000003,19553754.92,-0.012328047104656417,-0.012328047104660943,0.0,0.0,0.0,DEPARTMENT_GOVERNMENT,CARIBE,Vias Rurales 2021-2023,4
22-12-13196081-12240729,TOLIMA - ALCALDIA MUNICIPIO DE RIOBLANCO,TOLIMA,TYPE_6,CONTRATACIÓN DIRECTA (LEY 1150 DE 2007),"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",ALQUILER DE MAQUINARIA AMARILLA PARA LA REMOCION DE MASAS EN PUNTOS CRITICOS DE LA RED VIAL MUNICIPAL EN ATENCION A LA OLA INVERNAL PRESENTADA EN EL MUNICIPIO DE RIOBLANCO TOLIMA,39875000.0,39875000.0,0.0,39875000.0,2022,2022-07-07,2022-07-08,60,2022-09-06,12240729,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=22-12-13196081'},890702040-7,813006606,39.875,39.875,0.0,39.875,0,60,0.6645833333333333,664583.3333333334,0.0,0.0,0.0,0.0,0.0,MUNICIPALITY,ANDINA,Vias Rurales 2021-2023,2
22-4-12840966-11872861,NORTE DE SANTANDER - ALCALDIA MUNICIPIO DE TOLEDO,NORTE DE SANTANDER,TYPE_6,RÉGIMEN ESPECIAL,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",AMPLIACION DEL CAMINO VEREDAL DE LA  VEREDA SAN IGNACIO DEL MUNICIPIO DE TOLEDO-NORTE DE SANTANDER,20000000.0,20000000.0,0.0,20000000.0,2022,2022-01-28,2022-02-01,45,2022-03-18,11872861,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=22-4-12840966'},890501362-0,807000253,20.0,20.0,0.0,20.0,0,45,0.4444444444444444,444444.44444444444,0.0,0.0,0.0,0.0,0.0,MUNICIPALITY,ANDINA,Vias Rurales 2021-2023,1
22-4-12825268-11858936,NORTE DE SANTANDER - ALCALDIA MUNICIPIO DE TOLEDO,NORTE DE SANTANDER,TYPE_6,RÉGIMEN ESPECIAL,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",AMPLIACION DEL CAMINO VEREDAL QUE CONDUCE DESDE LA VEREDA MIRALINDO HASTA LA VEREDA SARARITO; DEL MUNCIPIO DE TOLEDO-NORTE DE SANTANDER,10000000.0,10000000.0,0.0,10000000.0,2022,2022-01-28,2022-02-01,45,2022-04-17,11858936,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=22-4-12825268'},890501362-0,800030024,10.0,10.0,0.0,10.0,30,75,0.2222222222222222,222222.22222222222,0.0,0.0,0.0,0.0,0.6666666666666666,MUNICIPALITY,ANDINA,Vias Rurales 2021-2023,1
